        Res  : IGHV1-58*02         IGHD3-10*02         IGHJ6*03            

S186    Pred : IGHV3-64*03         IGHD1-14*01         IGHJ1*01            
        Res  : IGHV3-64D*06        IGHD1-14*01         IGHJ1*01            

S187    Pred : IGHV1-2*02          No genes            IGHJ3*01            
        Res  : IGHV1-2*02          IGHD2-2*01          IGHJ3*01            

S188    Pred : IGHV3-7*01          IGHD1/OR15-1a*01    IGHJ6*04            
        Res  : IGHV3-7*03          IGHD1-7*01          IGHJ6*04            

S189    Pred : IGHV2-70*10         IGHD3-22*01         IGHJ6*03            
        Res  : IGHV2-70*10         IGHD3-22*01         IGHJ6*03            

S190    Pred : IGHV1-69*02         IGHD2/OR15-2a*01    IGHJ4*02            
        Res  : IGHV1-69*02         IGHD2/OR15-2a*01    IGHJ4*01            

S191    Pred : IGHV3-72*01         IGHD3-10*02         IGHJ5*02            
        Res  : IGHV3-72*01         IGHD3-10*02         IGHJ5*02            

S192    Pred : IGHV1/OR15-9*01     IGHD2-15*01         IGHJ5*01            
        Res  : IGHV1/OR15-9*01     IGHD2-15*01         IGHJ5*01            

S193    Pred : IGHV4-28*05         IGHD6-19*01         IGHJ3*01            
        Res  : IGHV4-28*05         IGHD6-13*01         IGHJ3*01            

S194    Pred : IGHV1/OR15-1*03     IGHD3-9*01          IGHJ1*01            
        Res  : IGHV1/OR15-1*01     IGHD3-9*01          IGHJ1*01            

S195    Pred : IGHV3-21*03         IGHD3-16*02         IGHJ3*01            
        Res  : IGHV3-21*04         IGHD3-16*02         IGHJ3*01            

S196    Pred : IGHV3-48*02         IGHD1-14*01         IGHJ2*01            
        Res  : IGHV3-48*01         IGHD1-14*01         IGHJ2*01            

S197    Pred : IGHV4/OR15-8*01     No genes            IGHJ1*01            
        Res  : IGHV4/OR15-8*01     IGHD5/OR15-5a*01    IGHJ1*01            

S198    Pred : IGHV1/OR15-9*01     IGHD2-2*02          IGHJ4*02            
        Res  : IGHV1/OR15-9*01     IGHD1-26*01         IGHJ4*02            

S199    Pred : IGHV1/OR15-9*01     IGHD2-21*01         IGHJ2*01            
        Res  : IGHV1/OR15-9*01     IGHD2-21*01         IGHJ2*01            

S200    Pred : IGHV4-38-2*02       IGHD2/OR15-2b*01    IGHJ3*02            
        Res  : IGHV4-38-2*02       IGHD2/OR15-2a*01    IGHJ3*02            

S201    Pred : IGHV1-69*06         No genes            IGHJ3*02            
        Res  : IGHV1-69D*01        IGHD4-17*01         IGHJ3*02            

S202    Pred : IGHV2/OR16-5*01     IGHD2-8*01          IGHJ1*01            
        Res  : IGHV2/OR16-5*01     IGHD2-8*01          IGHJ1*01            

S203    Pred : IGHV3-11*06         IGHD2-8*01          IGHJ5*01            
        Res  : IGHV3-11*05         IGHD2-8*01          IGHJ5*01            

S204    Pred : IGHV2/OR16-5*01     No genes            IGHJ5*02            
        Res  : IGHV2/OR16-5*01     IGHD5-24*01         IGHJ5*02            

S205    Pred : IGHV1-2*04          No genes            IGHJ3*01            
        Res  : IGHV1-2*04          IGHD4/OR15-4a*01    IGHJ3*01            

S206    Pred : IGHV1-24*01         IGHD2-8*02          IGHJ1*01            
        Res  : IGHV1-24*01         IGHD2-8*02          IGHJ1*01            

S207    Pred : IGHV1-3*02          IGHD5-12*01         IGHJ1*01            
        Res  : IGHV1-3*02          IGHD5-12*01         IGHJ1*01            

S208    Pred : IGHV3/OR16-10*01    IGHD6-19*01         IGHJ2*01            
        Res  : IGHV3/OR16-10*01    IGHD6-19*01         IGHJ2*01            

S209    Pred : IGHV4-38-2*02       IGHD2/OR15-2a*01    IGHJ5*01            
        Res  : IGHV4-38-2*02       IGHD2/OR15-2a*01    IGHJ5*01            

S210    Pred : IGHV3-38-3*01       IGHD6-19*01         IGHJ4*02            
        Res  : IGHV3-38-3*01       IGHD1-14*01         IGHJ4*02            

S211    Pred : IGHV3-11*04         IGHD1/OR15-1b*01    IGHJ4*03            
        Res  : IGHV3-11*01         IGHD1/OR15-1a*01    IGHJ4*03            

S212    Pred : IGHV4-34*12         IGHD3-16*01         IGHJ5*02            
        Res  : IGHV4-34*12         IGHD3-16*01         IGHJ5*02            

S213    Pred : IGHV1-69*03         IGHD2-8*02          IGHJ2*01            
        Res  : IGHV1-69D*01        IGHD4-11*01         IGHJ2*01            

S214    Pred : IGHV4-61*06         IGHD3-10*02         IGHJ6*01            
        Res  : IGHV4-61*06         IGHD3-10*02         IGHJ6*01            

S215    Pred : IGHV3-66*02         IGHD2/OR15-2a*01    IGHJ6*04            
        Res  : IGHV3-66*02         IGHD2/OR15-2a*01    IGHJ6*04            

S216    Pred : IGHV2-70*03         IGHD1-14*01         IGHJ1*01            
        Res  : IGHV2-70D*04        IGHD1-14*01         IGHJ1*01            

S217    Pred : IGHV1-8*01          IGHD5/OR15-5b*01    IGHJ4*03            
        Res  : IGHV1-8*01          IGHD5/OR15-5a*01    IGHJ4*03            

S218    Pred : IGHV3/OR16-9*01     IGHD2/OR15-2b*01    IGHJ3*02            
        Res  : IGHV3/OR16-9*01     IGHD2/OR15-2a*01    IGHJ3*02            

S219    Pred : IGHV3-64D*06        IGHD5-24*01         IGHJ4*01            
        Res  : IGHV3-64D*06        IGHD7-27*01         IGHJ4*01            

S220    Pred : IGHV3-23*05         IGHD3-22*01         IGHJ4*03            
        Res  : IGHV3-23*05         IGHD3-22*01         IGHJ4*03            

S221    Pred : IGHV3/OR16-9*01     IGHD6-13*01         IGHJ6*03            
        Res  : IGHV3/OR16-9*01     IGHD6-25*01         IGHJ6*03            

S222    Pred : IGHV1-69-2*01       IGHD1-14*01         IGHJ2*01            
        Res  : IGHV1-69-2*01       IGHD1-1*01          IGHJ2*01            

S223    Pred : IGHV1/OR15-5*02     No genes            IGHJ5*02            
        Res  : IGHV1/OR15-5*02     IGHD1-26*01         IGHJ5*02            

S224    Pred : IGHV3/OR16-6*02     IGHD2/OR15-2a*01    IGHJ1*01            
        Res  : IGHV3/OR16-6*02     IGHD2/OR15-2a*01    IGHJ1*01            

S225    Pred : IGHV3-13*04         IGHD2-8*02          IGHJ5*01            
        Res  : IGHV3-13*04         IGHD2-8*02          IGHJ5*01            

S226    Pred : IGHV4-30-2*04       IGHD5-18*01         IGHJ2*01            
        Res  : IGHV4-30-2*04       IGHD5-18*01         IGHJ2*01            

S227    Pred : IGHV4-28*02         IGHD3/OR15-3b*01    IGHJ6*03            
        Res  : IGHV4-28*05         IGHD4-17*01         IGHJ6*03            

S228    Pred : IGHV3-66*01         IGHD3/OR15-3a*01    IGHJ3*02            
        Res  : IGHV3-66*01         IGHD3/OR15-3a*01    IGHJ3*02            

S229    Pred : IGHV3-30*04         IGHD2-8*02          IGHJ3*02            
        Res  : IGHV3-30*09         IGHD2-8*02          IGHJ3*02            

S230    Pred : IGHV3-73*01         IGHD6-13*01         IGHJ4*01            
        Res  : IGHV3-73*01         IGHD6-13*01         IGHJ4*01            

S231    Pred : IGHV7-4-1*01        IGHD5-12*01         IGHJ5*02            
        Res  : IGHV7-4-1*04        IGHD5-12*01         IGHJ5*02            

S232    Pred : IGHV3-53*04         IGHD5/OR15-5b*01    IGHJ5*02            
        Res  : IGHV3-53*04         IGHD5/OR15-5a*01    IGHJ5*02            

S233    Pred : IGHV1-2*03          IGHD5/OR15-5a*01    IGHJ3*02            
        Res  : IGHV1-2*03          IGHD6-6*01          IGHJ3*02            

S234    Pred : IGHV1/OR15-1*01     IGHD2/OR15-2a*01    IGHJ5*01            
        Res  : IGHV1/OR15-1*04     IGHD2/OR15-2a*01    IGHJ5*01            

S235    Pred : IGHV3/OR16-9*01     IGHD2-15*01         IGHJ2*01            
        Res  : IGHV3/OR16-9*01     IGHD2-15*01         IGHJ2*01            

S236    Pred : IGHV2-70*04         IGHD4-23*01         IGHJ2*01            
        Res  : IGHV2-70D*04        IGHD4-23*01         IGHJ2*01            

S237    Pred : IGHV1/OR15-1*03     IGHD3-9*01          IGHJ4*02            
        Res  : IGHV1/OR15-1*03     IGHD3-9*01          IGHJ4*02            

S238    Pred : IGHV7-81*01         No genes            IGHJ2*01            
        Res  : IGHV7-81*01         IGHD5-24*01         IGHJ2*01            

S239    Pred : IGHV3-33*06         IGHD3/OR15-3a*01    IGHJ6*04            
        Res  : IGHV3-33*01         IGHD3/OR15-3a*01    IGHJ6*04            

S240    Pred : IGHV3/OR16-9*01     IGHD2-2*02          IGHJ2*01            
        Res  : IGHV3/OR16-9*01     IGHD1-26*01         IGHJ2*01            

S241    Pred : IGHV4-61*05         IGHD3-9*01          IGHJ6*01            
        Res  : IGHV4-61*05         IGHD3-9*01          IGHJ6*01            

S242    Pred : IGHV3-16*01         IGHD2-2*02          IGHJ1*01            
        Res  : IGHV3-16*01         IGHD2-2*02          IGHJ1*01            

S243    Pred : IGHV3-20*01         IGHD2-8*01          IGHJ4*02            
        Res  : IGHV3-20*01         IGHD4/OR15-4a*01    IGHJ4*02            

S244    Pred : IGHV1-46*02         IGHD3-16*02         IGHJ6*02            
        Res  : IGHV1-46*02         IGHD3-16*02         IGHJ6*02            

S245    Pred : IGHV3-66*02         IGHD6-25*01         IGHJ4*01            
        Res  : IGHV3-66*01         IGHD6-6*01          IGHJ4*01            

S246    Pred : IGHV4-59*02         IGHD6-13*01         IGHJ1*01            
        Res  : IGHV4-59*02         IGHD1-14*01         IGHJ1*01            

S247    Pred : IGHV5-51*02         IGHD3-10*02         IGHJ5*01            
        Res  : IGHV5-51*02         IGHD4-17*01         IGHJ5*01            

S248    Pred : IGHV1/OR15-1*02     IGHD2-8*01          IGHJ4*01            
        Res  : IGHV1/OR15-1*04     IGHD2-8*01          IGHJ4*01            

S249    Pred : IGHV3/OR16-12*01    IGHD4-17*01         IGHJ3*01            
        Res  : IGHV3/OR16-12*01    IGHD4/OR15-4a*01    IGHJ3*01            

S250    Pred : IGHV3-64D*06        IGHD3-9*01          IGHJ5*02            
        Res  : IGHV3-64D*06        IGHD3-9*01          IGHJ5*02            

S251    Pred : IGHV3-16*01         No genes            IGHJ5*01            
        Res  : IGHV3-16*01         IGHD5-18*01         IGHJ5*01            

S252    Pred : IGHV4-28*07         No genes            IGHJ2*01            
        Res  : IGHV4-28*07         IGHD4-17*01         IGHJ2*01            

S253    Pred : IGHV1/OR15-1*03     IGHD4-11*01         IGHJ1*01            
        Res  : IGHV1/OR15-1*02     IGHD4-11*01         IGHJ1*01            

S254    Pred : IGHV2/OR16-5*01     No genes            IGHJ4*03            
        Res  : IGHV2/OR16-5*01     IGHD6-25*01         IGHJ4*03            

S255    Pred : IGHV3-38*01         IGHD1/OR15-1a*01    IGHJ6*01            
        Res  : IGHV3-38*01         IGHD1/OR15-1a*01    IGHJ6*01            

S256    Pred : IGHV1-69*08         IGHD1-1*01          IGHJ6*01            
        Res  : IGHV1-69*08         IGHD1-1*01          IGHJ6*01            

S257    Pred : IGHV3-53*03         IGHD2-2*01          IGHJ1*01            
        Res  : IGHV3-53*03         IGHD2-2*02          IGHJ1*01            

S258    Pred : IGHV3-73*01         IGHD2-2*02          IGHJ6*04            
        Res  : IGHV3-73*01         IGHD2-2*03          IGHJ6*04            

S259    Pred : IGHV3-NL1*01        IGHD3-16*01         IGHJ3*02            
        Res  : IGHV3-NL1*01        IGHD3-16*01         IGHJ3*02            

S260    Pred : IGHV3-38-3*01       No genes            IGHJ4*02            
        Res  : IGHV3-38-3*01       IGHD7-27*01         IGHJ4*02            

S261    Pred : IGHV1-24*01         IGHD2-2*03          IGHJ5*01            
        Res  : IGHV1-24*01         IGHD2-2*03          IGHJ5*01            

S262    Pred : IGHV3-64*04         IGHD6-6*01          IGHJ2*01            
        Res  : IGHV3-64*04         IGHD6-6*01          IGHJ2*01            

S263    Pred : IGHV3-35*01         No genes            IGHJ5*01            
        Res  : IGHV3-35*01         IGHD1-14*01         IGHJ5*01            

S264    Pred : IGHV4-59*03         IGHD2-8*01          IGHJ3*02            
        Res  : IGHV4-59*08         IGHD4/OR15-4a*01    IGHJ3*02            

S265    Pred : IGHV3-25*04         IGHD5-24*01         IGHJ2*01            
        Res  : IGHV3-25*04         IGHD5-24*01         IGHJ2*01            

S266    Pred : IGHV3-20*02         IGHD2-8*02          IGHJ2*01            
        Res  : IGHV3-20*02         IGHD7-27*01         IGHJ2*01            

S267    Pred : IGHV6-1*02          IGHD2-21*02         IGHJ4*03            
        Res  : IGHV6-1*02          IGHD4-11*01         IGHJ4*03            

S268    Pred : IGHV4-30-2*05       IGHD2/OR15-2b*01    IGHJ2*01            
        Res  : IGHV4-30-2*01       IGHD2/OR15-2a*01    IGHJ2*01            

S269    Pred : IGHV2-26*01         IGHD2-8*01          IGHJ6*01            
        Res  : IGHV2-26*01         IGHD1-7*01          IGHJ6*01            

S270    Pred : IGHV1/OR15-5*02     IGHD1-7*01          IGHJ6*02            
        Res  : IGHV1/OR15-5*02     IGHD1/OR15-1a*01    IGHJ6*02            

S271    Pred : IGHV1/OR15-5*02     IGHD3-10*02         IGHJ2*01            
        Res  : IGHV1/OR15-5*02     IGHD3-10*02         IGHJ2*01            

S272    Pred : IGHV3-64*03         No genes            IGHJ4*03            
        Res  : IGHV3-64*05         IGHD1-20*01         IGHJ4*03            

S273    Pred : IGHV3-73*02         IGHD3-3*02          IGHJ3*02            
        Res  : IGHV3-73*02         IGHD3-3*02          IGHJ3*02            

S274    Pred : IGHV3-9*02          No genes            IGHJ3*01            
        Res  : IGHV3-9*02          IGHD5-12*01         IGHJ3*01            

S275    Pred : IGHV4-30-2*05       No genes            IGHJ5*02            
        Res  : IGHV4-30-2*02       IGHD1-7*01          IGHJ5*02            

S276    Pred : IGHV1-69*12         No genes            IGHJ6*02            
        Res  : IGHV1-69*05         IGHD7-27*01         IGHJ6*02            

S277    Pred : IGHV3-48*03         No genes            IGHJ2*01            
        Res  : IGHV3-48*03         IGHD1-14*01         IGHJ2*01            

S278    Pred : IGHV2-26*01         IGHD2/OR15-2a*01    IGHJ6*04            
        Res  : IGHV2-26*01         IGHD2/OR15-2a*01    IGHJ6*04            

S279    Pred : IGHV4-28*03         IGHD4-11*01         IGHJ5*01            
        Res  : IGHV4-28*04         IGHD4-11*01         IGHJ5*01            

S280    Pred : IGHV3-66*01         IGHD1/OR15-1a*01    IGHJ6*01            
        Res  : IGHV3-66*01         IGHD1-20*01         IGHJ6*01            

S281    Pred : IGHV1-18*01         No genes            IGHJ6*01            
        Res  : IGHV1-18*01         IGHD2-21*01         IGHJ6*01            

S282    Pred : IGHV4-61*08         IGHD3-16*02         IGHJ6*03            
        Res  : IGHV4-61*08         IGHD7-27*01         IGHJ6*03            

S283    Pred : IGHV3-16*01         IGHD2/OR15-2b*01    IGHJ1*01            
        Res  : IGHV3-16*01         IGHD4-11*01         IGHJ1*01            

S284    Pred : IGHV3-20*02         IGHD1/OR15-1b*01    IGHJ1*01            
        Res  : IGHV3-20*02         IGHD1/OR15-1a*01    IGHJ1*01            

S285    Pred : IGHV3/OR16-13*01    No genes            IGHJ4*01            
        Res  : IGHV3/OR16-13*01    IGHD4-23*01         IGHJ4*03            

S286    Pred : IGHV1-69*01         IGHD2-2*03          IGHJ1*01            
        Res  : IGHV1-69D*01        IGHD2-2*03          IGHJ1*01            

S287    Pred : IGHV3-25*04         No genes            IGHJ2*01            
        Res  : IGHV3-25*04         IGHD1-14*01         IGHJ2*01            

S288    Pred : IGHV3-NL1*01        IGHD2-15*01         IGHJ6*02            
        Res  : IGHV3-NL1*01        IGHD2-15*01         IGHJ6*02            

S289    Pred : IGHV3-38*02         IGHD2-8*01          IGHJ2*01            
        Res  : IGHV3-38*02         IGHD2-8*01          IGHJ2*01            

S290    Pred : IGHV3-NL1*01        IGHD1-7*01          IGHJ1*01            
        Res  : IGHV3-NL1*01        IGHD1-7*01          IGHJ1*01            

S291    Pred : IGHV3-21*02         IGHD2-21*01         IGHJ4*01            
        Res  : IGHV3-21*02         IGHD2-21*01         IGHJ4*01            

S292    Pred : IGHV3-20*02         IGHD5-24*01         IGHJ5*02            
        Res  : IGHV3-20*02         IGHD5-24*01         IGHJ5*02            

S293    Pred : IGHV1-45*01         IGHD1/OR15-1a*01    IGHJ4*03            
        Res  : IGHV1-45*02         IGHD1/OR15-1a*01    IGHJ4*03            

S294    Pred : IGHV1-24*01         IGHD4-23*01         IGHJ6*03            
        Res  : IGHV1-24*01         IGHD2-15*01         IGHJ6*03            

S295    Pred : IGHV1/OR15-9*01     No genes            IGHJ6*01            
